U1,U2,Position
6.159264,9.337855,Central Midfielders
5.8802695,9.505302,Central Midfielders
-6.2714686,2.5281734,Goalkeepers
9.724537,1.8445053,Wingers
9.425031,2.231396,Wingers
-5.0604205,14.970775,Young High Performers
14.3736515,-8.583305,Strikers - Goalscorers
10.94446,3.7830644,Attacking Midfielders
10.825333,6.076122,Defensive Midfielders / Wing Backs
6.803139,8.484401,Central Midfielders
5.8676805,9.5955715,Central Midfielders
6.7132053,9.170143,Central Midfielders
7.2788734,8.193164,Central Midfielders
6.989926,8.804473,Central Midfielders
-4.9896073,14.90745,Young High Performers
-4.549836,13.082436,Young High Performers
-5.2064557,14.228955,Young High Performers
5.509131,8.83296,Central Midfielders
7.558769,8.326206,Central Midfielders
14.332163,-8.542478,Strikers - Goalscorers
14.383928,-8.593238,Strikers - Goalscorers
7.3313046,7.7942824,Central Midfielders
11.316696,5.130525,Attacking Midfielders
10.08795,6.382525,Defensive Midfielders / Wing Backs
11.53775,6.604738,Defensive Midfielders / Wing Backs
6.463641,9.100886,Central Midfielders
10.771518,6.540705,Defensive Midfielders / Wing Backs
10.429226,6.5423846,Defensive Midfielders / Wing Backs
11.095997,4.678591,Defensive Midfielders / Wing Backs
10.057734,5.0300455,Defensive Midfielders / Wing Backs
-4.9286623,13.95154,Young High Performers
10.9565,7.9152293,Defensive Midfielders / Wing Backs
10.805669,1.9072422,Wingers
11.101656,2.29171,Wingers
11.707855,3.43812,Attacking Midfielders
-5.3394394,0.11766732,Goalkeepers
5.436301,9.424797,Central Midfielders
6.2771187,9.499675,Central Midfielders
10.622622,3.229124,Attacking Midfielders
10.712447,4.6523557,Attacking Midfielders
7.4743104,10.721887,Central Defenders
-5.1212525,14.975535,Young High Performers
10.45395,2.2608523,Wingers
9.309025,3.3240476,Wingers
-4.7962914,12.875959,Young High Performers
11.118435,8.691351,Central Defenders
9.737698,6.2272134,Defensive Midfielders / Wing Backs
11.406295,6.095601,Defensive Midfielders / Wing Backs
-6.175021,-0.104992494,Goalkeepers
-5.967414,0.37563092,Goalkeepers
7.276225,7.9043493,Central Midfielders
10.266199,5.2121944,Attacking Midfielders
11.825699,6.794599,Defensive Midfielders / Wing Backs
11.782015,6.266006,Defensive Midfielders / Wing Backs
5.675597,9.059221,Central Midfielders
6.9897704,8.4017,Central Midfielders
7.4254756,8.429924,Central Midfielders
6.0984635,9.4102955,Central Midfielders
5.8002596,8.690065,Central Midfielders
12.043271,5.723672,Defensive Midfielders / Wing Backs
11.175661,2.1892338,Wingers
11.647085,1.3843771,Strikers
11.259334,1.2759088,Strikers
6.224362,7.3998885,Central Midfielders
10.780514,6.57777,Defensive Midfielders / Wing Backs
6.8438063,10.014714,Central Defenders
-4.5879083,13.723638,Young High Performers
6.94014,10.184467,Central Defenders
6.1596313,7.1214957,Attacking Midfielders
9.9375105,6.323506,Defensive Midfielders / Wing Backs
10.432517,5.488681,Defensive Midfielders / Wing Backs
-5.5173593,14.380566,Young High Performers
7.1207523,9.675996,Central Defenders
6.5300694,7.3960457,Central Midfielders
7.3548408,8.160931,Central Midfielders
7.656368,10.40153,Central Defenders
7.862439,10.287752,Central Defenders
10.384636,1.6620283,Wingers
10.532607,1.1579908,Wingers
12.201059,8.110552,Central Defenders
9.324779,2.1522453,Wingers
9.580101,3.0249755,Wingers
10.374693,5.423475,Attacking Midfielders
7.1922507,7.8859386,Central Midfielders
9.705558,6.0606694,Defensive Midfielders / Wing Backs
7.353853,8.556854,Central Midfielders
7.23562,8.565545,Central Midfielders
10.504866,6.3262906,Defensive Midfielders / Wing Backs
7.6106415,8.22381,Central Midfielders
-5.662405,1.0685219,Goalkeepers
10.292567,2.6866977,Attacking Midfielders
10.259272,2.9633467,Wingers
9.877398,1.7744352,Wingers
9.6577215,1.779086,Wingers
7.708669,10.458008,Central Defenders
7.933536,10.145444,Central Defenders
7.503963,10.101175,Central Defenders
5.4766994,8.752326,Central Midfielders
11.931705,6.4544897,Defensive Midfielders / Wing Backs
11.620639,2.6763256,Attacking Midfielders
5.631425,9.489015,Central Midfielders
7.5920444,7.8384237,Central Midfielders
-5.2442493,0.19682783,Goalkeepers
10.436892,8.518349,Defensive Midfielders / Wing Backs
7.1312566,10.038688,Central Defenders
10.348402,8.868295,Central Defenders
-4.370502,12.777903,Strikers - Goalscorers
9.905556,2.1544318,Wingers
10.050201,1.5935137,Wingers
9.476846,2.895557,Wingers
10.786692,3.4257596,Attacking Midfielders
12.08788,2.1216905,Strikers
6.0915613,7.00289,Central Midfielders
10.424021,4.596077,Attacking Midfielders
7.5032825,7.6508236,Central Midfielders
7.117214,7.5068617,Central Midfielders
10.887932,4.11294,Attacking Midfielders
7.1659255,8.693608,Central Midfielders
6.1893506,7.232574,Central Midfielders
11.621048,3.4692757,Attacking Midfielders
9.951185,2.1624908,Wingers
9.517129,2.1723354,Wingers
7.344113,8.318634,Central Midfielders
6.78276,9.248989,Central Defenders
-5.925924,2.012644,Goalkeepers
-5.770672,0.94247687,Goalkeepers
6.932229,8.396571,Defensive Midfielders / Wing Backs
9.732503,2.605106,Wingers
10.584496,6.27992,Defensive Midfielders / Wing Backs
11.275356,2.9770668,Attacking Midfielders
9.5545025,3.8241751,Attacking Midfielders
9.61849,1.9915558,Wingers
9.660677,2.1944551,Wingers
9.123744,9.549756,Central Defenders
6.607667,7.0897264,Attacking Midfielders
9.959096,3.671956,Defensive Midfielders / Wing Backs
9.398356,2.5121553,Wingers
9.958569,3.786384,Attacking Midfielders
11.945622,1.9920235,Strikers
10.203378,1.4056472,Strikers
9.315485,2.414344,Wingers
9.396189,2.3399634,Wingers
6.9779243,7.6583133,Attacking Midfielders
9.840402,5.532936,Attacking Midfielders
11.732299,5.1228237,Attacking Midfielders
10.960708,6.9871078,Defensive Midfielders / Wing Backs
11.0148,3.4969666,Attacking Midfielders
10.63294,3.0181673,Attacking Midfielders
5.950819,8.43828,Central Midfielders
5.362474,8.914905,Central Midfielders
7.765069,8.56351,Central Midfielders
6.0743895,9.626633,Central Midfielders
11.27775,8.59589,Central Defenders
11.514556,1.7008668,Strikers
6.602083,11.104889,Central Defenders
11.728169,8.4620075,Central Defenders
5.834481,8.569511,Central Midfielders
9.998944,5.3097787,Defensive Midfielders / Wing Backs
10.584793,2.8182347,Wingers
9.564388,2.9561322,Attacking Midfielders
11.732736,6.459428,Defensive Midfielders / Wing Backs
-5.4978275,14.357615,Young High Performers
11.687443,2.805365,Attacking Midfielders
11.74691,2.515472,Attacking Midfielders
11.653971,2.2835681,Attacking Midfielders
10.593052,6.312893,Defensive Midfielders / Wing Backs
10.174122,5.5830793,Defensive Midfielders / Wing Backs
12.010185,5.2223372,Attacking Midfielders
6.8322973,10.811217,Central Defenders
11.854786,4.189812,Attacking Midfielders
12.028585,4.165652,Attacking Midfielders
12.176626,4.576566,Defensive Midfielders / Wing Backs
-6.0121913,2.3063822,Goalkeepers
-5.7645664,1.0150347,Goalkeepers
-6.217802,2.2891998,Goalkeepers
7.3500686,9.7881,Central Defenders
10.743946,6.254975,Attacking Midfielders
6.8833985,9.83941,Central Defenders
10.844248,6.0993476,Defensive Midfielders / Wing Backs
12.671051,3.5496294,Defensive Midfielders / Wing Backs
11.968711,4.9476514,Defensive Midfielders / Wing Backs
14.206548,-8.446517,Strikers - Goalscorers
14.110631,-8.352721,Strikers - Goalscorers
-5.17072,0.00013388404,Goalkeepers
7.477916,8.274412,Central Midfielders
7.065478,10.8306265,Central Defenders
7.362986,10.870602,Central Defenders
-6.054817,2.2330325,Goalkeepers
-5.3342676,0.7692504,Goalkeepers
6.297371,10.566442,Central Defenders
5.722177,8.874429,Central Midfielders
5.541116,8.672876,Central Midfielders
10.815435,3.0013978,Attacking Midfielders
10.406256,4.050697,Defensive Midfielders / Wing Backs
10.4152975,4.0271297,Attacking Midfielders
-6.2765946,0.6268002,Goalkeepers
10.387901,4.273772,Attacking Midfielders
10.692061,4.1651077,Attacking Midfielders
6.7467766,7.477749,Attacking Midfielders
10.167814,4.9492154,Defensive Midfielders / Wing Backs
12.079644,6.3485327,Defensive Midfielders / Wing Backs
6.0472636,9.044187,Central Midfielders
-5.18402,14.8946085,Young High Performers
10.65933,2.9560359,Wingers
9.541099,4.0352807,Attacking Midfielders
11.141013,2.2484403,Wingers
11.140845,8.705989,Central Defenders
10.536581,8.599075,Central Defenders
10.511976,3.6846025,Attacking Midfielders
7.36196,10.904694,Central Defenders
11.196035,9.377825,Central Defenders
7.6816707,8.405345,Central Midfielders
10.176252,4.623973,Attacking Midfielders
-5.364653,0.9090346,Goalkeepers
-5.4350367,0.012378718,Goalkeepers
10.404099,2.5877962,Wingers
10.148421,2.1846378,Wingers
11.19312,1.414516,Strikers
10.261283,2.6867073,Attacking Midfielders
10.742665,4.1934967,Attacking Midfielders
10.8958025,8.69974,Defensive Midfielders / Wing Backs
10.767917,8.784045,Central Defenders
11.334352,8.956903,Central Defenders
-5.25386,0.66228986,Goalkeepers
7.2258387,8.780454,Central Midfielders
10.672554,6.228426,Defensive Midfielders / Wing Backs
10.994652,3.8719895,Attacking Midfielders
11.810348,2.9619439,Strikers
14.427377,-8.639835,Strikers - Goalscorers
11.657927,3.5914798,Attacking Midfielders
6.7325773,10.857854,Central Defenders
9.41915,9.723359,Central Defenders
11.779585,9.046932,Central Defenders
6.802699,10.610281,Central Defenders
11.440759,9.534593,Central Defenders
11.941262,7.2769966,Defensive Midfielders / Wing Backs
-4.5186834,13.037492,Young High Performers
10.167227,4.939696,Attacking Midfielders
11.3779,3.181726,Attacking Midfielders
10.363887,4.6568875,Attacking Midfielders
11.222762,4.1639667,Attacking Midfielders
7.1849527,10.342897,Central Defenders
11.174834,8.36922,Central Defenders
7.4355,7.4657803,Central Midfielders
7.1976814,8.406918,Central Midfielders
12.037968,7.2048993,Defensive Midfielders / Wing Backs
10.838422,4.22393,Attacking Midfielders
11.855917,4.912577,Strikers
-4.7418046,12.968021,Young High Performers
10.914262,3.4437222,Defensive Midfielders / Wing Backs
10.253948,4.2733593,Attacking Midfielders
9.877009,1.2475791,Wingers
9.356849,2.3993547,Wingers
10.834618,4.0221443,Attacking Midfielders
9.841275,5.3354716,Attacking Midfielders
9.864185,9.348388,Central Defenders
5.861195,8.139786,Central Midfielders
10.810104,4.418741,Attacking Midfielders
10.368656,3.7801647,Attacking Midfielders
6.435756,9.760682,Central Midfielders
12.161602,8.207358,Central Defenders
6.7701926,10.447395,Central Defenders
6.4354577,7.280507,Central Midfielders
11.230441,9.559581,Central Defenders
6.7319417,9.9068,Central Defenders
-4.69537,12.800511,Young High Performers
11.457313,2.7053266,Attacking Midfielders
6.413891,8.016355,Central Midfielders
6.32037,8.573635,Central Midfielders
6.06339,9.640791,Central Midfielders
10.496707,3.885353,Attacking Midfielders
11.531607,2.6320782,Attacking Midfielders
11.952672,2.0498352,Strikers
6.668304,7.7752957,Central Midfielders
6.289876,7.9194093,Central Midfielders
6.4555836,7.9358363,Central Midfielders
11.137527,9.587368,Central Defenders
11.162852,9.590669,Central Defenders
11.64892,9.36584,Central Defenders
12.303179,3.997607,Attacking Midfielders
12.694897,3.525249,Defensive Midfielders / Wing Backs
10.577786,2.5983853,Strikers
11.075759,4.974014,Defensive Midfielders / Wing Backs
9.876605,5.0799475,Attacking Midfielders
10.071653,2.897561,Wingers
7.6813164,8.425164,Central Midfielders
10.42177,1.2756317,Strikers
10.432162,1.2083449,Wingers
9.928252,9.505841,Central Defenders
6.551362,11.051351,Central Defenders
-5.118499,14.321954,Young High Performers
-6.2313848,2.2701828,Goalkeepers
-6.2275,2.4635878,Goalkeepers
-6.28498,2.0081084,Goalkeepers
10.937924,4.327141,Defensive Midfielders / Wing Backs
10.585713,3.6390877,Wingers
7.8723397,10.256775,Central Defenders
7.849068,10.313765,Central Defenders
-4.394898,13.184504,Young High Performers
10.158733,4.164547,Attacking Midfielders
9.783666,4.9914355,Defensive Midfielders / Wing Backs
-6.058942,2.217446,Goalkeepers
-6.2477174,2.3028753,Goalkeepers
5.61346,8.539915,Central Midfielders
6.792425,10.997466,Central Defenders
6.73829,7.2705007,Central Midfielders
7.100013,9.273715,Central Defenders
10.382649,6.4616184,Defensive Midfielders / Wing Backs
11.040907,8.478868,Central Defenders
11.24197,2.3665066,Wingers
11.04875,2.5439985,Wingers
10.55873,4.306787,Attacking Midfielders
10.70211,5.5441523,Defensive Midfielders / Wing Backs
12.137641,4.559712,Central Midfielders
11.839439,8.430841,Central Defenders
-6.2518234,2.497232,Goalkeepers
-6.243135,0.6784624,Goalkeepers
-5.5964684,0.1377049,Goalkeepers
-5.5031586,0.3979632,Goalkeepers
6.263351,9.061083,Central Midfielders
5.4545007,8.7346115,Central Midfielders
5.9976044,8.832204,Central Midfielders
-5.987045,2.0470455,Goalkeepers
11.4794235,3.088592,Attacking Midfielders
11.198259,3.9006908,Attacking Midfielders
5.763272,7.932417,Central Midfielders
5.845297,8.111452,Central Midfielders
5.7662086,8.113321,Central Midfielders
10.3150015,6.769009,Central Defenders
11.306997,8.705774,Central Defenders
11.804401,6.6077604,Defensive Midfielders / Wing Backs
10.979972,5.188808,Defensive Midfielders / Wing Backs
10.40867,4.9509373,Attacking Midfielders
9.943194,3.864594,Attacking Midfielders
9.76146,2.5616279,Wingers
-4.6341887,13.674359,Young High Performers
12.042991,7.1420236,Defensive Midfielders / Wing Backs
6.8807354,7.2025604,Central Midfielders
10.3262005,3.513702,Attacking Midfielders
7.2357397,10.652148,Central Defenders
11.194223,9.507622,Central Defenders
7.071496,10.246237,Central Defenders
10.998916,8.752976,Central Defenders
9.25161,2.3992984,Wingers
6.1053095,8.666423,Central Midfielders
9.927615,4.891681,Attacking Midfielders
9.906145,6.018185,Defensive Midfielders / Wing Backs
7.09249,8.759059,Central Midfielders
6.298224,10.533718,Central Defenders
11.322707,9.25883,Central Defenders
7.315835,10.045185,Central Defenders
10.279065,8.722515,Central Defenders
7.844085,9.9446125,Central Defenders
9.491961,9.639404,Central Defenders
7.6907783,8.069181,Central Midfielders
9.647425,5.968911,Defensive Midfielders / Wing Backs
10.312751,5.9245825,Attacking Midfielders
10.075191,5.641353,Defensive Midfielders / Wing Backs
11.794116,6.659746,Defensive Midfielders / Wing Backs
5.8936553,8.728683,Central Midfielders
-5.532825,0.20221266,Goalkeepers
10.372044,4.8799663,Attacking Midfielders
7.1996765,7.9120364,Central Midfielders
10.028946,3.3463254,Attacking Midfielders
9.798792,1.7366958,Wingers
9.196786,2.4228961,Wingers
10.307495,4.9791975,Attacking Midfielders
11.307403,4.379366,Attacking Midfielders
7.2779613,7.5742846,Central Midfielders
7.291561,7.6983023,Central Midfielders
10.282613,5.182338,Attacking Midfielders
6.832388,7.9619703,Central Midfielders
-5.3524585,14.315375,Young High Performers
6.681975,6.9939127,Attacking Midfielders
10.700379,6.2519503,Defensive Midfielders / Wing Backs
-4.4945493,13.505885,Young High Performers
-4.6756196,14.202771,Young High Performers
7.0212564,10.595392,Central Defenders
10.086708,4.1214733,Attacking Midfielders
10.218956,6.0007024,Defensive Midfielders / Wing Backs
-5.995576,2.27612,Goalkeepers
11.60956,8.982644,Central Defenders
6.9314065,10.696528,Central Defenders
6.486791,10.681348,Central Midfielders
6.0557504,9.6693125,Central Midfielders
9.67927,5.5410757,Attacking Midfielders
7.3049083,8.647519,Central Midfielders
7.4612236,8.586309,Central Defenders
10.876024,2.0867667,Attacking Midfielders
10.348903,2.1198905,Wingers
-4.6902018,13.179578,Young High Performers
10.369793,4.18852,Wingers
10.602551,5.658111,Defensive Midfielders / Wing Backs
11.756903,4.2328696,Attacking Midfielders
12.124426,4.8268046,Attacking Midfielders
10.396924,6.58881,Defensive Midfielders / Wing Backs
10.456636,6.5284777,Defensive Midfielders / Wing Backs
7.0093384,8.342851,Central Midfielders
5.46259,9.048233,Central Midfielders
6.1031137,9.408277,Central Midfielders
10.686776,3.2757716,Attacking Midfielders
6.5597453,6.785053,Attacking Midfielders
11.649991,3.0577996,Attacking Midfielders
-5.1826367,13.3197365,Young High Performers
11.231906,2.8008769,Attacking Midfielders
10.194319,3.7948728,Attacking Midfielders
11.024909,3.1374063,Attacking Midfielders
10.949487,3.1074553,Attacking Midfielders
-4.849664,13.130189,Young High Performers
6.6833153,9.003116,Central Midfielders
6.224443,9.055058,Central Midfielders
6.2349052,9.308807,Central Midfielders
6.083967,9.706282,Central Midfielders
6.1606054,9.225207,Central Midfielders
6.7592697,9.338238,Central Midfielders
-5.7481446,0.38672966,Goalkeepers
9.963493,9.482957,Central Defenders
-5.2482896,-0.04174155,Goalkeepers
-5.379761,0.28450304,Goalkeepers
12.062601,1.9388633,Strikers
11.838724,1.9219763,Strikers
-4.7225294,12.989354,Young High Performers
10.534632,2.5443952,Wingers
7.1152973,8.584845,Defensive Midfielders / Wing Backs
9.917768,2.1524813,Wingers
-5.3450456,0.230458,Goalkeepers
5.542001,7.564332,Central Midfielders
5.590264,7.685552,Central Midfielders
5.8965836,8.788312,Central Midfielders
6.4392014,10.354347,Central Defenders
6.9690413,7.4547315,Central Midfielders
12.143201,7.0044136,Defensive Midfielders / Wing Backs
9.556935,9.484243,Central Defenders
9.338446,1.7748673,Wingers
9.418247,1.644969,Wingers
6.788854,10.059516,Central Defenders
9.503246,4.0763464,Attacking Midfielders
9.999193,4.9925394,Attacking Midfielders
6.133228,7.8492703,Attacking Midfielders
5.8760114,7.301661,Attacking Midfielders
6.701612,10.823308,Central Defenders
9.733821,1.9388297,Wingers
